"","POLY_ID","MEDHVAL","PCTBACHMOR","MEDHHINC","PCTVACANT","PCTSINGLES","cluster"
"1532",1532,64600,5.0725,36742,5.6075,4.6729,1
"1533",1533,62900,8.958,39653,1.1561,3.1792,1
"1534",1534,57500,6.4607,34408,4.7059,0,1
"1535",1535,61300,4.6589,28421,3.0581,5.1988,1
"1536",1536,58100,4.7468,35556,5.7831,1.4458,1
"1537",1537,56200,0,27000,5.314,3.8647,1
"1538",1538,56300,16.3978,33750,0,4.4693,1
"1539",1539,56500,5.9545,39118,4.3373,2.1687,1
"1540",1540,58200,3.3333,29943,7.2848,6.6225,1
"1541",1541,51800,5.7576,43266,13.8173,9.1335,1
"1542",1542,62300,6.25,24205,9.6234,22.1757,1
"1543",1543,48700,11.5044,27045,10.9415,7.3791,1
"1544",1544,50300,13.5647,20192,11.4679,15.5963,1
"1545",1545,40800,0,31250,10.1449,10.1449,1
"1546",1546,55200,4.7101,41528,8.6486,3.7838,1
"1547",1547,51400,12.9676,30250,6.4516,2.8226,1
"1548",1548,55700,3.5398,32115,11.4504,10.3053,1
"1549",1549,49000,3.066,23036,7.0234,9.3645,1
"1550",1550,52700,4.0184,36111,4.5775,1.9366,1
"1551",1551,76100,11.7216,27708,0,13.6872,1
"1552",1552,77900,18.1818,33421,8.4158,16.3366,1
"1553",1553,62100,15.4605,41528,19.8276,2.5862,1
"1554",1554,46900,8.7336,26875,16.2069,10.3448,1
"1555",1555,53100,19.0476,30417,19.788,20.8481,1
"1556",1556,47500,6.993,31607,9.292,0,1
"1557",1557,61500,8.0483,36100,5.5105,4.2139,1
"1558",1558,70900,19.0751,51063,8.1325,6.6265,1
"1559",1559,67600,10.6084,44471,8.0402,2.2613,1
"1560",1560,73400,5.0781,36974,0,15.2318,1
"1561",1561,64400,8.3333,45809,3.9683,5.9524,1
"1562",1562,57300,10.7456,31793,8,7,1
"1563",1563,65000,24.6377,30278,10.5769,8.6538,1
"1564",1564,59500,11.5854,23667,5.4795,6.8493,1
"1565",1565,68700,7.4681,34281,2.3102,19.1419,1
"1566",1566,40700,0,22679,0,0,1
"1567",1567,28400,8.1395,27750,0,34.2857,1
"1568",1568,56300,4.7718,25781,11.9658,12.2507,1
"1569",1569,50500,8.3051,34722,11.9534,14.5773,1
"1570",1570,52900,5.9459,39276,4.0598,4.9145,1
"1571",1571,81500,12.5786,30909,6.8536,17.757,1
"1572",1572,80300,10.8541,39167,4.6784,10.8187,1
"1573",1573,60700,6.2099,30875,8.1272,0,1
"1574",1574,62000,7.3123,35469,3.0508,0,1
"1575",1575,61300,7.0254,32019,6.7114,2.9083,1
"1576",1576,44200,6.5744,23611,14.4928,0,1
"1577",1577,59400,12.3236,40112,5.4054,12.6126,1
"1578",1578,67600,6.7114,31587,0,0,1
"1579",1579,58100,7.438,34453,3.8596,0,1
"1580",1580,57200,5.9701,38068,4.4601,0,1
"1581",1581,65100,25.9098,31667,8.6168,3.6281,1
"1582",1582,64600,9.9842,29643,8.6168,6.576,1
"1583",1583,67700,12.7778,35714,2.994,10.1796,1
"1584",1584,71700,17.5066,42258,4.6053,5.2632,1
"1585",1585,70000,21.1353,39855,6.3319,1.9651,1
"1586",1586,74900,22.9448,40375,4.486,1.3084,1
"1587",1587,80600,13.7369,44375,1.7274,0,1
"1588",1588,83000,11.491,31429,5.1622,9.587,1
"1589",1589,82600,29.5455,35577,10.0402,2.4096,1
"1590",1590,90900,10.0858,54792,0,6.2241,1
"1591",1591,91400,19.5335,43929,0,3.1847,1
"1592",1592,96000,26.1329,51250,3.6176,6.2016,2
"1593",1593,90900,11.4499,24077,4.2945,3.5276,1
"1594",1594,98900,20.6532,39911,3.577,28.9269,2
"1595",1595,120900,27.3885,59286,2.5641,79.4872,2
"1596",1596,100700,31.8095,36136,3.4682,30.6358,2
"1597",1597,95100,19.6927,55417,0,24.4444,2
"1598",1598,86500,18.6935,27610,4.329,6.4935,1
"1599",1599,83800,19.1052,32964,4.9236,0,1
"1600",1600,99000,25.062,44444,3.3195,18.6722,2
"1601",1601,84500,10.8548,36528,4.7273,8,1
"1602",1602,85700,22.8261,36210,3.1359,5.5749,1
"1603",1603,86800,13.7019,33421,3.6885,14.7541,1
"1604",1604,79900,13.615,47431,3.4091,4.9242,1
"1605",1605,88000,26.0989,45607,3.527,9.1286,1
"1606",1606,95200,18.5185,40647,7.3903,27.0208,1
"1607",1607,88100,12.536,53500,2.2831,34.9315,2
"1608",1608,91500,17.9158,28882,4.5191,8.8065,1
"1609",1609,108000,16.8919,34583,4.2386,14.4427,1
"1610",1610,104400,18.2186,48103,4.8485,23.6364,2
"1611",1611,91500,22.8867,23151,3.5593,6.1017,1
"1612",1612,86000,23.4828,31875,6.1856,12.3711,1
"1613",1613,91300,31.2024,45417,4.4118,10.8824,2
"1614",1614,83800,19.596,43281,5.178,10.0324,1
"1615",1615,102900,17.5345,40906,4.0816,10.8418,1
"1616",1616,85000,22.1111,50278,0,1.9417,1
"1617",1617,83100,20.9516,30721,3.9474,1.3158,1
"1618",1618,95800,21.5034,28896,1.0806,0.7859,1
"1619",1619,95000,11.6046,28750,7.7844,16.9661,1
"1620",1620,87600,16.7033,36172,4.1353,32.3308,1
"1621",1621,88700,12,46992,6.7633,20.7729,1
"1622",1622,86900,11.6603,39643,0,17.5115,1
"1623",1623,109800,20.0686,36417,3.183,38.1963,2
"1624",1624,93000,21.8713,31622,9.0323,18.2258,1
"1625",1625,97800,23.3564,63750,1.3468,25.9259,2
"1626",1626,111100,15.204,47446,2.2113,23.8329,2
"1627",1627,93200,15.7609,45357,3.1792,18.7861,1
"1628",1628,102600,11.8143,34667,0,67.1815,2
"1629",1629,119100,21.2891,38750,2.8939,38.5852,2
"1630",1630,94100,16.2621,25583,4.0453,11.3269,1
"1631",1631,109000,14.5329,39167,4.6243,23.1214,1
"1632",1632,118600,42.4242,36406,8.2251,23.5931,2
"1633",1633,95800,16.129,55500,5.3269,14.0436,2
"1634",1634,102400,22.4313,40208,2.7197,6.9038,1
"1635",1635,113200,29.454,44196,2.9026,5.3905,2
"1636",1636,124000,6.1224,68750,8.3333,54.1667,2
"1637",1637,117400,23.7945,36354,2.9948,25.7813,2
"1638",1638,99500,16.5733,49295,2.1442,41.9103,2
"1639",1639,116100,24.3243,60638,1.4907,44.8447,2
"1640",1640,169000,45.0472,78825,0,100,2
"1641",1641,170100,42.4121,86214,0.6726,97.5336,2
"1642",1642,94700,24.8665,30307,3.9519,4.1237,1
"1643",1643,95300,25.5007,23571,3.864,7.0582,1
"1644",1644,83300,37.7788,41345,3.0636,8.1697,2
"1645",1645,110900,19.0951,28229,3.3688,1.0638,1
"1646",1646,100300,17.5206,52353,1.9672,6.776,1
"1647",1647,93100,12.6528,40019,3.901,1.3321,1
"1648",1648,89100,9.2199,38466,3.1524,10.5079,1
"1649",1649,88300,10.3496,40709,3.8119,3.1766,1
"1650",1650,99900,12.1377,56103,2.3669,1.7751,1
"1651",1651,141400,27.5936,55714,1.6393,93.4426,2
"1652",1652,14600,11.5216,34821,3.1818,2.9545,1
"1653",1653,80300,13.1555,46384,1.7405,0,1
"1654",1654,83000,17.4,35396,5.3162,1.5582,1
"1655",1655,96800,21.6832,46944,2.673,55.5031,2
"1656",1656,87100,9.1049,49500,1.7143,50,2
"1657",1657,93800,13.9485,43906,0,95.4955,2
"1658",1658,101600,20.4908,41736,0.9195,19.7701,2
"1659",1659,92100,12.7241,40707,5.7143,4.2365,1
"1660",1660,94800,15.2207,39722,4.0964,6.747,1
"1661",1661,58600,4.8462,22208,10.4603,5.8577,1
"1662",1662,66300,9.5179,40877,4.6103,8.3425,1
"1663",1663,69300,3.0888,32546,6.1224,9.0379,1
"1664",1664,75500,9.4945,31773,7.0796,7.6106,1
"1665",1665,85800,22.6781,36354,4.5433,5.2388,1
"1666",1666,86500,15.6315,52019,3.7199,30.4158,2
"1667",1667,94400,23.3516,56034,3.2727,21.4545,2
"1668",1668,121400,20.3455,47308,0,64.4444,2
"1669",1669,111200,6.2661,41518,4.4248,51.3274,2
"1670",1670,84600,6.8759,51920,3.3613,2.9412,1
"1671",1671,82800,7.4031,45984,0,0,1
"1672",1672,92400,13.1295,43672,8.4211,0,1
"1673",1673,87600,17.234,43289,2.7778,2.4573,1
"1674",1674,93800,12.0325,42660,2.5641,16.3343,1
"1675",1675,100300,21.2514,50809,4.1026,21.1282,2
"1676",1676,133200,18.8427,35652,3.9521,42.515,2
"1677",1677,109600,25,28342,3.1405,6.5289,1
"1678",1678,103200,23.4593,34464,3.0928,14.9088,1
"1679",1679,142200,20.0903,37787,3.2735,53.0095,2
"1680",1680,148700,20.7101,50956,0,100,2
"1681",1681,101800,18.5574,43393,2.332,21.5364,2
"1682",1682,155400,28.6541,58750,0,92.236,2
"1683",1683,100700,31.4884,41479,2.7074,2.8821,1
"1684",1684,101200,26.7925,32283,4.3077,0.9231,1
"1685",1685,95700,32.6408,27778,5.3261,0.6522,1
"1686",1686,90400,22.49,29202,5.0909,4,1
"1687",1687,112000,15.6408,46944,3.038,55.1899,2
"1688",1688,108300,27.1978,47273,0,12.9808,2
"1689",1689,112900,38.88,75584,0,12.1818,2
"1690",1690,130300,17.3246,49450,0.4348,64.3478,2
"1691",1691,103800,25.9695,45781,2.7381,20.3571,2
"1692",1692,116000,23.4269,38214,1.2079,30.1984,2
"1693",1693,121200,21.4478,45539,2.4857,38.8145,2
"1694",1694,93000,22.1076,51328,10.322,5.1197,1
"1695",1695,106600,21.6596,52500,0,97.5741,2
"1696",1696,88300,13.9253,39861,3.1175,1.279,1
"1697",1697,87200,19.9301,49663,0,0,1
"1698",1698,87000,9.98,56034,1.4085,0,1
"1699",1699,86000,16.5477,48750,2.9919,2.4166,1
"1700",1700,99100,15.7895,51406,0,9.3651,1
"1701",1701,116400,17.9786,70982,2.0089,45.7589,2
"1702",1702,88000,14.0432,57917,4.0476,9.7619,1
"1703",1703,85500,6.9683,45694,5.3659,4.5528,1
"1704",1704,97900,14.143,46724,1.3532,7.5778,1
"1705",1705,135700,39.2473,86182,0,51.0989,2
"1706",1706,95200,15.6956,67656,2.0942,0,2
"1707",1707,91400,21.3202,65650,2.8381,20.2003,2
"1708",1708,87800,11.5922,56806,3.9851,0.9963,1
"1709",1709,80700,14.7826,43988,4.291,7.8358,1
"1710",1710,80300,4.9724,50750,4.5792,7.0545,1
"1711",1711,89600,13.6828,44926,1.8735,8.4309,1
"1712",1712,89400,8.8688,61944,0,1.5152,1
"1713",1713,86600,12.7451,48333,1.0084,1.0084,1
"1714",1714,89800,15.5268,59302,0.7874,1.7717,1
"1715",1715,95000,5.8219,51250,0,0,1
"1716",1716,112300,19.724,56506,0,24.565,2
"1717",1717,137000,25.579,42329,5.1948,26.1738,2
"1718",1718,131800,31.7159,42348,5.0887,38.0879,2
"1719",1719,149500,21.8816,62353,0,64.6809,2
"1720",1720,223800,76.951,87027,0,2.0151,2
